Date,Store,Product,Category,Price,Quantity,Payment_Method,City,Customer_Age,Customer_Gender,Weekly_Sales,Holiday_Flag
2022-01-02,Store C,Vacuum,Home & Kitchen,1333.56,5.0,Credit Card,Chicago,38.0,Male,6245.53,1
2022-12-20,Store D,Football,Sports,826.86,,Credit Card,New York,64.0,Male,5110.81,0
2022-11-25,Store A,Milk,Groceries,766.97,2.0,,Los Angeles,21.0,Male,1233.55,0
2023-10-29,Store D,T-Shirt,Clothing,1290.75,4.0,Debit Card,Phoenix,58.0,Female,4776.47,0
2022-01-28,Store A,Blender,Home & Kitchen,519.98,5.0,Credit Card,Chicago,29.0,Male,2089.31,0
2023-09-08,Store D,Vacuum,Home & Kitchen,1744.89,4.0,Cash,Los Angeles,54.0,Female,8148.64,0
2022-09-24,Store D,Football,Sports,710.15,6.0,Online Payment,New York,45.0,Male,3631.4,0
2023-02-04,Store B,Football,Sports,1518.64,3.0,Online Payment,Houston,59.0,Female,4434.12,0
2022-03-06,Store A,Headphones,Electronics,711.98,3.0,Online Payment,Houston,40.0,Male,2280.52,0
2022-08-03,Store D,T-Shirt,Clothing,1701.01,9.0,Online Payment,Los Angeles,44.0,Female,18008.86,0
2022-05-27,Store A,T-Shirt,Clothing,1189.64,9.0,Cash,Phoenix,52.0,Male,10125.83,0
2023-07-02,Store D,Laptop,Electronics,362.29,9.0,Cash,Phoenix,50.0,Female,3529.23,0
2022-12-24,Store D,Jacket,Clothing,105.2,2.0,Online Payment,Chicago,48.0,Male,228.08,0
2023-07-31,Store B,Cheese,Groceries,218.91,3.0,Debit Card,Houston,69.0,Male,559.62,0
2022-06-06,Store C,Football,Sports,1082.02,4.0,Online Payment,Los Angeles,48.0,Female,4712.85,0
2022-02-09,Store D,Blender,Home & Kitchen,1016.57,1.0,Online Payment,Houston,,Female,826.83,0
2023-08-01,Store C,Laptop,Electronics,49.06,7.0,Credit Card,New York,65.0,Male,308.03,0
2023-10-26,Store A,Tennis Racket,Sports,19.15,6.0,Debit Card,New York,,Male,131.36,0
2022-04-23,Store B,Basketball,Sports,925.03,,Credit Card,Houston,28.0,Male,5757.0,0
2022-06-19,Store C,Yoga Mat,Sports,752.73,3.0,Debit Card,Los Angeles,26.0,Male,2609.03,0
2023-10-03,Store D,Bread,Groceries,993.51,8.0,Online Payment,Los Angeles,20.0,Female,7740.88,0
2022-05-01,Store D,Headphones,Electronics,524.17,6.0,Online Payment,Los Angeles,,Female,2656.76,0
2022-06-06,Store B,Bread,Groceries,307.59,1.0,Credit Card,Los Angeles,50.0,Female,333.06,0
2023-05-19,Store A,T-Shirt,Clothing,1611.83,6.0,Cash,Houston,28.0,Female,8248.98,0
2022-10-02,Store C,Football,Sports,406.92,6.0,Debit Card,New York,51.0,Female,2119.0,0
2023-06-11,Store D,Football,Sports,1608.93,4.0,Cash,Los Angeles,35.0,Male,7184.13,0
2023-08-15,Store B,Jeans,Clothing,1618.61,1.0,Debit Card,Phoenix,44.0,Female,1490.72,0
2023-05-09,Store B,Yoga Mat,Sports,1851.72,3.0,Debit Card,Phoenix,58.0,Female,6239.21,0
2022-06-21,Store B,Sneakers,Clothing,91.61,7.0,Cash,Chicago,45.0,Male,676.66,0
2022-03-15,Store D,Eggs,Groceries,1881.29,5.0,Debit Card,Los Angeles,50.0,Male,10816.45,0
2023-07-13,Store C,Jeans,Clothing,395.7,8.0,Credit Card,Los Angeles,23.0,Male,3191.17,0
2023-01-29,Store B,Eggs,Groceries,1579.4,2.0,Online Payment,Los Angeles,51.0,Male,2636.87,0
2023-11-20,Store D,Eggs,Groceries,225.4,8.0,Online Payment,Phoenix,54.0,Male,1649.74,0
2022-09-08,Store A,Sneakers,Clothing,1334.71,7.0,,New York,36.0,Male,9125.59,0
2022-11-13,Store A,Jacket,Clothing,1414.42,6.0,Cash,New York,48.0,Male,8808.25,0
2023-07-05,Store C,Smartphone,Electronics,1926.37,8.0,Cash,Phoenix,57.0,Female,12816.22,0
2023-11-03,Store B,Basketball,Sports,1329.26,4.0,Credit Card,Houston,38.0,Male,4525.84,0
2023-03-15,Store C,Basketball,Sports,1898.8,5.0,Debit Card,New York,58.0,Female,9243.56,0
2022-12-22,Store A,Eggs,Groceries,1239.13,6.0,Cash,Houston,62.0,Male,6510.55,0
2023-04-30,Store A,Cheese,Groceries,1085.58,6.0,Online Payment,Houston,57.0,Female,6217.02,0
2022-08-03,Store A,Football,Sports,120.88,8.0,Online Payment,Houston,20.0,Male,902.72,0
2022-07-14,Store C,Laptop,Electronics,1749.26,,Credit Card,Chicago,38.0,Female,3641.17,0
2022-08-26,Store A,Tennis Racket,Sports,1655.97,,Online Payment,Phoenix,34.0,Male,9150.54,0
2022-07-18,Store B,Vacuum,Home & Kitchen,971.96,9.0,Online Payment,Phoenix,69.0,Female,8686.76,0
2022-10-03,Store B,Coffee Maker,Home & Kitchen,,4.0,Cash,Houston,52.0,Male,3183.72,0
2023-07-05,Store A,Smartphone,Electronics,989.63,3.0,Cash,New York,62.0,Male,2910.22,1
2023-10-17,Store C,Tennis Racket,Sports,412.31,6.0,Online Payment,New York,46.0,Female,2429.5,0
2022-02-01,Store C,Bread,Groceries,1470.03,3.0,Cash,Phoenix,,Male,3704.75,0
2022-05-14,Store C,Football,Sports,286.85,7.0,Online Payment,Houston,38.0,Female,1851.07,0
2023-02-09,Store C,Blender,Home & Kitchen,1777.49,5.0,Cash,Phoenix,65.0,Female,9349.74,0
2023-08-03,Store B,Vacuum,Home & Kitchen,704.07,1.0,Debit Card,Chicago,69.0,Female,642.57,1
2023-10-19,Store D,Cheese,Groceries,1248.92,6.0,Credit Card,New York,25.0,Male,7448.61,0
2022-07-26,Store A,Sneakers,Clothing,1771.81,9.0,Online Payment,Chicago,18.0,Female,17421.75,0
2022-10-19,Store B,Jeans,Clothing,1696.62,4.0,Debit Card,New York,19.0,Female,7189.1,0
2023-10-09,Store A,Smartphone,Electronics,224.73,1.0,Credit Card,Houston,41.0,Male,181.19,0
2022-07-30,Store C,Tennis Racket,Sports,22.19,8.0,Online Payment,Chicago,36.0,Male,186.9,0
2022-09-08,Store D,Cheese,Groceries,1648.09,5.0,Debit Card,New York,42.0,Female,8288.12,0
2023-01-13,Store A,Sneakers,Clothing,560.52,4.0,Cash,Los Angeles,32.0,,2532.44,0
2022-02-24,Store A,Headphones,Electronics,1976.31,9.0,Online Payment,New York,27.0,,15504.13,0
2022-12-08,Store C,T-Shirt,Clothing,1460.04,6.0,Credit Card,New York,58.0,Male,9572.23,0
2023-05-05,Store B,T-Shirt,Clothing,1645.65,5.0,Online Payment,Phoenix,30.0,Male,7960.36,0
2023-06-01,Store A,Blender,Home & Kitchen,1466.73,5.0,Online Payment,New York,67.0,Male,6067.43,0
2023-03-17,Store B,Yoga Mat,Sports,1246.72,3.0,Cash,Houston,57.0,Female,3211.99,0
2022-12-01,Store D,Jeans,Clothing,1289.6,8.0,Online Payment,Los Angeles,39.0,Male,10636.02,0
2023-10-15,Store A,Football,Sports,5.88,4.0,Debit Card,Phoenix,44.0,Male,21.53,0
2023-02-28,Store A,Eggs,Groceries,1097.21,9.0,Online Payment,Chicago,65.0,Female,9118.35,0
2022-04-16,Store D,Headphones,Electronics,1257.92,5.0,Online Payment,Houston,32.0,Male,6486.38,0
2022-07-07,Store A,Tennis Racket,Sports,1318.79,1.0,Debit Card,Houston,57.0,Male,1501.27,0
2022-02-10,Store D,Laptop,Electronics,523.6,6.0,Online Payment,Houston,37.0,Male,2553.89,0
2022-07-12,Store A,Football,Sports,1177.32,5.0,Credit Card,Los Angeles,42.0,Female,5632.93,0
2023-07-17,Store A,Football,Sports,741.72,9.0,Online Payment,New York,32.0,Male,6538.8,0
2022-07-13,Store C,Headphones,Electronics,1116.3,6.0,Credit Card,Los Angeles,48.0,Male,6209.38,1
2022-08-29,Store C,Headphones,Electronics,,8.0,Debit Card,New York,53.0,Female,5861.62,0
2022-03-28,Store C,Vacuum,Home & Kitchen,,5.0,Debit Card,Los Angeles,54.0,Female,1796.31,0
2023-04-08,Store A,Tennis Racket,Sports,775.64,1.0,Credit Card,Los Angeles,59.0,Female,852.37,0
2023-12-12,Store D,Smartwatch,Electronics,1982.38,8.0,Debit Card,New York,68.0,Male,18667.56,0
2022-03-27,Store C,Sneakers,Clothing,,8.0,Cash,Los Angeles,52.0,Female,3951.65,0
2022-02-12,Store C,Smartwatch,Electronics,5.06,3.0,Debit Card,Phoenix,,Female,14.31,0
2022-06-03,Store B,Microwave,Home & Kitchen,1865.84,3.0,Credit Card,Los Angeles,22.0,Female,5726.05,0
2023-07-08,Store C,Coffee Maker,Home & Kitchen,998.14,6.0,Debit Card,Chicago,,,5682.05,0
2022-01-27,Store A,Jeans,Clothing,1822.05,4.0,Credit Card,New York,19.0,Female,7970.1,0
2022-05-10,Store D,Bread,Groceries,491.2,5.0,Online Payment,Houston,60.0,Female,2402.84,0
2022-01-14,Store C,Microwave,Home & Kitchen,594.37,,Online Payment,New York,47.0,Male,5708.81,0
2022-08-25,Store B,Cheese,Groceries,433.75,1.0,Debit Card,Los Angeles,68.0,Female,448.44,0
2022-06-02,Store B,Blender,Home & Kitchen,1657.09,7.0,Cash,Houston,59.0,Female,13700.62,0
2022-05-23,Store C,Coffee Maker,Home & Kitchen,863.54,5.0,Online Payment,Los Angeles,,Female,4674.52,0
2022-02-25,Store C,Football,Sports,188.88,6.0,Online Payment,New York,65.0,Male,1003.95,0
2022-09-28,Store B,Coffee Maker,Home & Kitchen,94.7,7.0,Cash,Phoenix,26.0,Male,753.08,1
2023-01-09,Store C,Smartphone,Electronics,1622.05,1.0,Credit Card,Houston,42.0,Female,1542.08,0
2022-01-26,Store C,Coffee Maker,Home & Kitchen,599.66,9.0,,New York,56.0,Female,4503.28,0
2023-06-21,Store B,Sneakers,Clothing,190.6,4.0,Online Payment,Los Angeles,22.0,,829.29,0
2022-06-24,Store D,T-Shirt,Clothing,,5.0,Debit Card,Chicago,41.0,Female,1944.25,0
2023-12-04,Store B,Football,Sports,727.78,2.0,Cash,Houston,27.0,Female,1201.85,0
2022-03-07,Store A,Microwave,Home & Kitchen,,4.0,Debit Card,New York,42.0,,6911.38,0
2023-08-22,Store B,Sneakers,Clothing,1242.38,3.0,Debit Card,Houston,51.0,Female,3917.48,0
2022-01-12,Store D,Smartwatch,Electronics,307.79,1.0,Online Payment,New York,19.0,Female,362.44,0
2022-01-29,Store D,Sneakers,Clothing,1535.54,5.0,Online Payment,Houston,61.0,Male,7615.61,0
2022-11-25,Store D,Coffee Maker,Home & Kitchen,1521.65,8.0,Credit Card,Chicago,48.0,,12689.84,0
2023-01-02,Store A,Laptop,Electronics,278.42,3.0,Online Payment,Phoenix,41.0,Male,766.41,0
2022-12-04,Store D,T-Shirt,Clothing,973.8,3.0,Debit Card,New York,50.0,Male,3098.98,0
2022-09-19,Store D,Milk,Groceries,1818.19,7.0,Debit Card,Chicago,33.0,Female,11891.48,0
2022-09-28,Store D,Tennis Racket,Sports,1590.65,4.0,,Houston,37.0,,7227.78,0
2023-10-03,Store C,Headphones,Electronics,1561.53,4.0,Credit Card,Houston,61.0,Female,6909.49,0
2022-02-20,Store C,Jeans,Clothing,125.23,5.0,Credit Card,New York,31.0,Male,620.94,0
2022-12-20,Store A,Laptop,Electronics,896.88,6.0,Debit Card,Los Angeles,52.0,Female,4793.06,0
2022-04-22,Store C,Bread,Groceries,436.1,,Online Payment,New York,56.0,Male,998.49,0
2022-05-17,Store C,Football,Sports,903.26,1.0,Credit Card,Los Angeles,63.0,,802.27,0
2023-06-21,Store B,Cheese,Groceries,,1.0,Online Payment,Houston,42.0,Male,1262.8,0
2022-12-06,Store D,Yoga Mat,Sports,739.85,8.0,Credit Card,Los Angeles,23.0,Male,4808.79,0
2022-02-14,Store C,Eggs,Groceries,799.02,4.0,Debit Card,Chicago,46.0,Male,3706.76,0
2022-07-23,Store A,Eggs,Groceries,39.24,5.0,Online Payment,Los Angeles,47.0,Male,194.12,0
2023-01-14,Store B,Football,Sports,152.72,7.0,Cash,Phoenix,26.0,Female,1133.64,1
2022-11-10,Store D,Coffee Maker,Home & Kitchen,,7.0,Debit Card,New York,55.0,Female,7444.5,0
2022-01-31,Store A,T-Shirt,Clothing,1777.87,7.0,Cash,Houston,53.0,Male,14271.7,0
2022-07-07,Store C,Coffee Maker,Home & Kitchen,800.68,4.0,Debit Card,New York,47.0,Male,3403.79,1
2023-05-13,Store D,T-Shirt,Clothing,1599.83,3.0,Cash,Houston,36.0,Male,4362.06,0
2023-06-04,Store D,T-Shirt,Clothing,1861.14,4.0,Cash,Houston,29.0,Female,7295.84,0
2022-08-12,Store B,Microwave,Home & Kitchen,1034.58,3.0,Online Payment,Chicago,51.0,Male,3506.83,0
2023-12-19,Store D,Bread,Groceries,1458.91,1.0,Online Payment,Chicago,24.0,Male,1555.23,0
2022-09-14,Store C,Coffee Maker,Home & Kitchen,28.78,3.0,Online Payment,New York,33.0,Male,99.11,0
2023-09-26,Store C,Microwave,Home & Kitchen,1152.25,7.0,Credit Card,Houston,35.0,Male,8080.13,0
2023-03-01,Store D,Jeans,Clothing,1377.83,1.0,Online Payment,Los Angeles,57.0,Male,1565.7,0
2022-05-09,Store D,Jacket,Clothing,882.92,2.0,Cash,Chicago,42.0,Female,1543.08,0
2022-06-01,Store C,Football,Sports,710.08,5.0,Debit Card,Phoenix,53.0,Female,3269.29,0
2023-09-01,Store D,Coffee Maker,Home & Kitchen,1139.02,1.0,Credit Card,Phoenix,48.0,Female,1360.76,0
2022-03-04,Store C,Smartwatch,Electronics,,9.0,Credit Card,Houston,41.0,Female,1476.16,0
2022-12-24,Store A,Cheese,Groceries,777.61,5.0,Cash,Chicago,55.0,Male,3797.9,0
2022-06-10,Store B,Milk,Groceries,1016.93,4.0,Debit Card,Phoenix,60.0,Female,4859.51,1
2022-07-19,Store B,Smartphone,Electronics,1847.71,3.0,Online Payment,Chicago,55.0,,4888.6,0
2022-08-27,Store A,Yoga Mat,Sports,799.58,9.0,Credit Card,Chicago,18.0,Male,6725.21,0
2023-11-01,Store C,Bread,Groceries,385.42,8.0,Debit Card,Chicago,68.0,Female,3191.22,0
2023-07-18,Store C,Jacket,Clothing,59.36,1.0,Credit Card,New York,64.0,Female,58.36,0
2022-09-25,Store A,Sneakers,Clothing,336.24,3.0,Cash,Los Angeles,60.0,Female,953.48,0
2023-04-26,Store C,Microwave,Home & Kitchen,1547.9,9.0,Credit Card,Houston,29.0,Female,14534.7,0
2022-09-26,Store C,Football,Sports,63.19,7.0,Cash,Houston,47.0,Female,363.23,0
2023-05-24,Store D,Jeans,Clothing,1724.07,1.0,Cash,Chicago,26.0,Male,1400.54,0
2023-10-01,Store B,Yoga Mat,Sports,,7.0,Online Payment,New York,51.0,Male,4174.42,0
2022-01-19,Store D,Laptop,Electronics,1467.65,7.0,Debit Card,Phoenix,24.0,Male,11782.44,1
2022-02-28,Store D,Smartphone,Electronics,1372.88,7.0,Cash,Houston,19.0,Male,8194.8,0
2023-03-16,Store B,Cheese,Groceries,1768.98,8.0,Credit Card,New York,42.0,Female,13967.31,0
2022-12-04,Store B,Milk,Groceries,1676.23,9.0,,Houston,47.0,Female,12753.6,1
2022-05-24,Store A,Blender,Home & Kitchen,1291.5,7.0,Credit Card,Houston,18.0,Male,10611.5,0
2022-04-10,Store A,Tennis Racket,Sports,1357.24,2.0,Online Payment,Chicago,53.0,Male,2600.18,1
2023-12-05,Store C,Smartphone,Electronics,1027.77,,Online Payment,Los Angeles,54.0,Female,7231.6,0
2023-11-07,Store A,Eggs,Groceries,1109.94,4.0,Cash,Los Angeles,66.0,Female,3685.77,0
2022-09-13,Store B,Milk,Groceries,26.38,1.0,,Los Angeles,,Female,23.44,0
2022-04-06,Store B,Coffee Maker,Home & Kitchen,200.98,6.0,Debit Card,Houston,56.0,Female,1408.95,0
2022-12-07,Store C,Cheese,Groceries,1560.14,2.0,Online Payment,New York,28.0,Female,2812.73,0
2022-08-02,Store C,Cheese,Groceries,1499.58,9.0,Credit Card,Los Angeles,49.0,Female,12103.65,1
2023-10-10,Store C,Vacuum,Home & Kitchen,16.02,3.0,Online Payment,Los Angeles,50.0,Female,52.04,0
2022-05-23,Store B,Coffee Maker,Home & Kitchen,1984.36,5.0,Credit Card,Phoenix,66.0,Female,9489.38,0
2023-07-04,Store A,Jeans,Clothing,769.65,4.0,Debit Card,Houston,63.0,Male,3611.46,0
2023-01-06,Store A,Eggs,Groceries,1944.15,9.0,Cash,Chicago,21.0,Female,15278.79,0
2022-02-23,Store B,Laptop,Electronics,681.85,5.0,Debit Card,Chicago,64.0,Female,2970.88,0
2022-08-14,Store D,Cheese,Groceries,374.63,8.0,Cash,Phoenix,27.0,Female,3026.89,0
2023-06-25,Store C,Basketball,Sports,461.45,7.0,Cash,Phoenix,19.0,Female,2958.5,0
2022-07-26,Store D,Eggs,Groceries,1557.16,7.0,Credit Card,Phoenix,54.0,Male,13007.36,0
2022-01-13,Store B,Milk,Groceries,430.01,9.0,Cash,New York,47.0,Female,3225.78,0
2023-08-28,Store C,Football,Sports,140.88,2.0,Credit Card,Los Angeles,42.0,Female,318.49,0
2022-06-02,Store D,Milk,Groceries,264.23,5.0,Debit Card,Houston,42.0,Female,1111.1,0
2022-01-12,Store B,Sneakers,Clothing,399.39,2.0,Cash,New York,49.0,Female,870.05,0
2023-03-15,Store A,Coffee Maker,Home & Kitchen,1398.57,9.0,Credit Card,New York,62.0,Male,12656.87,1
2022-07-11,Store A,Coffee Maker,Home & Kitchen,360.94,2.0,Cash,Phoenix,47.0,Male,672.17,0
2022-01-12,Store A,Laptop,Electronics,1086.09,8.0,Online Payment,Houston,34.0,Male,9586.76,0
2022-01-25,Store B,Smartwatch,Electronics,242.82,2.0,Cash,Los Angeles,40.0,Female,466.66,0
2023-04-12,Store C,Blender,Home & Kitchen,1232.18,9.0,Debit Card,Phoenix,40.0,Female,10949.14,0
2023-03-14,Store C,Yoga Mat,Sports,1160.45,5.0,Credit Card,New York,66.0,Male,5308.85,0
2022-12-08,Store D,Bread,Groceries,1895.85,9.0,Debit Card,Houston,45.0,Female,19385.55,0
2023-06-13,Store C,Microwave,Home & Kitchen,1898.48,4.0,Credit Card,New York,53.0,Female,8698.22,0
2022-12-18,Store A,Jeans,Clothing,718.83,2.0,Cash,Los Angeles,,Female,1481.13,0
2023-09-12,Store A,Jacket,Clothing,761.19,7.0,Credit Card,Chicago,32.0,Female,5329.35,0
2023-08-17,Store C,Football,Sports,46.62,3.0,Credit Card,Chicago,58.0,Male,124.67,1
2023-11-13,Store D,Vacuum,Home & Kitchen,1617.2,9.0,Cash,New York,61.0,Female,12258.02,0
2023-11-19,Store D,Eggs,Groceries,439.7,6.0,Debit Card,Los Angeles,62.0,Female,2589.66,0
2022-03-16,Store C,Smartwatch,Electronics,69.78,5.0,Online Payment,Chicago,65.0,Female,383.18,1
2022-10-14,Store B,Coffee Maker,Home & Kitchen,1319.48,5.0,Debit Card,Chicago,45.0,Female,7038.03,0
2023-01-15,Store B,Laptop,Electronics,1477.65,4.0,Debit Card,Chicago,29.0,Male,6449.92,0
2023-03-02,Store B,Laptop,Electronics,1656.6,8.0,Cash,New York,38.0,Male,11981.37,0
2023-03-11,Store B,Basketball,Sports,1173.25,,Cash,Chicago,44.0,Male,7338.06,0
2023-05-14,Store C,Yoga Mat,Sports,374.47,5.0,Cash,Chicago,25.0,Male,1909.51,0
2023-01-02,Store D,Tennis Racket,Sports,598.09,7.0,,New York,69.0,Male,3535.42,0
2022-11-22,Store D,Laptop,Electronics,1936.15,4.0,,Los Angeles,66.0,Female,7513.61,0
2022-03-20,Store B,Coffee Maker,Home & Kitchen,1327.74,2.0,Credit Card,New York,62.0,Female,2991.22,0
2023-09-18,Store A,Jacket,Clothing,693.8,8.0,Credit Card,Houston,68.0,,6398.45,1
2022-05-06,Store C,Yoga Mat,Sports,987.79,2.0,Debit Card,Phoenix,45.0,Male,1950.81,0
2023-03-31,Store D,Eggs,Groceries,,6.0,Cash,New York,44.0,Female,10446.12,0
2023-01-14,Store C,Jeans,Clothing,1677.91,3.0,Online Payment,Chicago,68.0,Female,4635.73,0
2022-08-19,Store B,Smartphone,Electronics,,9.0,Cash,New York,21.0,Female,1903.86,0
2023-08-02,Store B,Milk,Groceries,142.51,1.0,Cash,Phoenix,,Female,149.36,0
2022-08-03,Store D,Blender,Home & Kitchen,1666.9,7.0,Online Payment,Los Angeles,43.0,Male,13606.59,0
2022-05-24,Store B,Laptop,Electronics,1405.65,1.0,Debit Card,New York,55.0,Male,1394.51,0
2023-02-05,Store D,Coffee Maker,Home & Kitchen,1389.56,2.0,Online Payment,Los Angeles,23.0,Female,2543.66,0
2023-11-13,Store C,Eggs,Groceries,1502.34,9.0,Credit Card,Houston,50.0,Male,11603.87,0
